,Date,Price
3891,2023-08-27,26082.0
3892,2023-08-28,26089.0
3893,2023-08-29,27720.0
3894,2023-08-30,27306.0
3895,2023-08-31,25937.0
3896,2023-09-01,25789.0
3897,2023-09-02,25858.0
3898,2023-09-03,25943.0
3899,2023-09-04,25805.0
3900,2023-09-05,25809.0
3901,2023-09-06,25749.0
3902,2023-09-07,26217.0
3903,2023-09-08,25907.0
3904,2023-09-09,25880.0
3905,2023-09-10,25849.0
3906,2023-09-11,25161.0
3907,2023-09-12,25832.0
3908,2023-09-13,26218.0
3909,2023-09-14,26531.0
3910,2023-09-15,26632.0
3911,2023-09-16,26517.0
3912,2023-09-17,26533.0
3913,2023-09-18,26754.0
3914,2023-09-19,27216.0
3915,2023-09-20,27109.0
3916,2023-09-21,26591.0
3917,2023-09-22,26605.0
3918,2023-09-23,26576.0
3919,2023-09-24,26231.0
3920,2023-09-25,26297.0
3921,2023-09-26,26214.0
3922,2023-09-27,26353.0
3923,2023-09-28,27096.0
3924,2023-09-29,26904.0
3925,2023-09-30,26984.0
3926,2023-10-01,27996.0
3927,2023-10-02,27516.0
3928,2023-10-03,27425.0
3929,2023-10-04,27783.0
3930,2023-10-05,27425.0
3931,2023-10-06,27946.0
3932,2023-10-07,27978.0
3933,2023-10-08,27867.0
3934,2023-10-09,27585.0
3935,2023-10-10,27394.0
3936,2023-10-11,26859.0
3937,2023-10-12,26745.0
3938,2023-10-13,26868.0
3939,2023-10-14,26861.0
3940,2023-10-15,27188.0
3941,2023-10-16,28524.0
3942,2023-10-17,28442.0
3943,2023-10-18,28331.0
3944,2023-10-19,28782.0
3945,2023-10-20,29681.0
3946,2023-10-21,29920.0
3947,2023-10-22,29988.0
3948,2023-10-23,33060.0
3949,2023-10-24,33936.0
3950,2023-10-25,34529.0
3951,2023-10-26,34111.0
3952,2023-10-27,33909.0
3953,2023-10-28,34052.0
3954,2023-10-29,34575.0
3955,2023-10-30,34504.0
3956,2023-10-31,34610.0
3957,2023-11-01,35588.0
3958,2023-11-02,34937.0
3959,2023-11-03,34723.0
3960,2023-11-04,35101.0
3961,2023-11-05,35038.0
3962,2023-11-06,34997.0
3963,2023-11-07,35440.0
3964,2023-11-08,35645.0
